_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,audio_name,audio_url
,False,{},225,2023-11-29 16:08:47,False,,,RatingTrial,42,42,True,42,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_034.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav""}",True,True,,0.0,169.0,3,False,261.0,1.0,3.0,14.802,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_034.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav
{},False,{},226,2023-11-29 16:08:49,False,,,RatingTrial,42,42,True,42,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_034.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav""}",True,False,,0.0,,2,True,262.0,,,18.858,615.0,635.0,20.0,0,default,RatingTrial,Info,NHS_orig_034.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav
{},False,{},227,2023-11-29 16:08:52,False,,,RatingTrial,42,42,True,42,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_034.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav""}",True,False,,0.0,,3,True,265.0,,,20.334,735.0,755.0,20.0,0,default,RatingTrial,Info,NHS_orig_034.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav
{},False,{},228,2023-11-29 16:08:52,False,,,RatingTrial,44,44,True,44,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,7,True,278.0,,,61.499,755.0,775.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
,False,{},229,2023-11-29 16:09:03,False,,,RatingTrial,7,7,True,7,6,22,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",True,True,,0.0,199.0,4,False,267.0,2.0,3.0,15.134,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
{},False,{},230,2023-11-29 16:09:08,False,,,RatingTrial,20,20,True,20,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_088.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_088.wav""}",True,False,,0.0,,2,True,269.0,,,19.054,635.0,655.0,20.0,0,default,RatingTrial,Info,NHS_orig_088.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_088.wav
,False,{},231,2023-11-29 16:09:09,False,,,RatingTrial,17,17,True,17,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_062.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav""}",True,True,,0.0,185.0,4,False,271.0,0.0,3.0,22.51,895.0,915.0,20.0,0,default,RatingTrial,Info,NHS_orig_062.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav
{},False,{},232,2023-11-29 16:09:14,False,,,RatingTrial,18,18,True,18,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_076.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav""}",True,False,,0.0,,3,True,270.0,,,16.546,755.0,775.0,20.0,0,default,RatingTrial,Info,NHS_orig_076.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav
{},False,{},233,2023-11-29 16:09:28,False,,,RatingTrial,14,14,True,14,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_100.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav""}",True,False,,0.0,,3,True,274.0,,,16.992,655.0,675.0,20.0,0,default,RatingTrial,Info,NHS_orig_100.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav
{},False,{},234,2023-11-29 16:09:31,False,,,RatingTrial,41,41,True,41,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,4,True,279.0,,,26.108,775.0,795.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
,False,{},235,2023-11-29 16:09:32,False,,,RatingTrial,37,37,True,37,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_051.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav""}",True,True,,0.0,176.0,4,False,276.0,1.0,3.0,14.841,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_051.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav
{},False,{},236,2023-11-29 16:09:46,False,,,RatingTrial,28,28,True,28,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_065.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav""}",True,False,,0.0,,2,True,282.0,,,20.495,675.0,695.0,20.0,0,default,RatingTrial,Info,NHS_orig_065.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav
,False,{},237,2023-11-29 16:09:48,False,,,RatingTrial,18,18,True,18,3,23,audio_experiment,"{""audio_name"": ""NHS_orig_076.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav""}",True,True,,0.0,55.0,3,False,281.0,2.0,3.0,14.911,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_076.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav
{},False,{},238,2023-11-29 16:09:55,False,,,RatingTrial,29,29,True,29,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_071.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav""}",True,False,,0.0,,6,True,286.0,,,18.568,775.0,795.0,20.0,0,default,RatingTrial,Info,NHS_orig_071.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav
{},False,{},239,2023-11-29 16:09:58,False,,,RatingTrial,26,26,True,26,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_105.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav""}",True,False,,0.0,,3,True,287.0,,,16.673,795.0,815.0,20.0,0,default,RatingTrial,Info,NHS_orig_105.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_105.wav
{},False,{},240,2023-11-29 16:10:07,False,,,RatingTrial,23,23,True,23,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_099.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav""}",True,False,,0.0,,2,True,290.0,,,17.212,695.0,715.0,20.0,0,default,RatingTrial,Info,NHS_orig_099.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav
{},False,{},241,2023-11-29 16:10:14,False,,,RatingTrial,39,39,True,39,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_087.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav""}",True,False,,0.0,,3,True,293.0,,,18.191,795.0,815.0,20.0,0,default,RatingTrial,Info,NHS_orig_087.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav
{},False,{},242,2023-11-29 16:10:16,False,,,RatingTrial,22,22,True,22,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_107.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav""}",True,False,,0.0,,4,True,294.0,,,17.015,815.0,835.0,20.0,0,default,RatingTrial,Info,NHS_orig_107.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav
{},False,{},243,2023-11-29 16:10:25,False,,,RatingTrial,31,31,True,31,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_097.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav""}",True,False,,0.0,,4,True,296.0,,,16.504,715.0,735.0,20.0,0,default,RatingTrial,Info,NHS_orig_097.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav
{},False,{},244,2023-11-29 16:10:33,False,,,RatingTrial,16,16,True,16,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_048.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav""}",True,False,,0.0,,4,True,299.0,,,16.944,815.0,835.0,20.0,0,default,RatingTrial,Info,NHS_orig_048.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav
{},False,{},245,2023-11-29 16:10:34,False,,,RatingTrial,9,9,True,9,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,4,True,300.0,,,18.849,835.0,855.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},246,2023-11-29 16:10:42,False,,,RatingTrial,46,46,True,46,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_026.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav""}",True,False,,0.0,,2,True,302.0,,,17.235,735.0,755.0,20.0,0,default,RatingTrial,Info,NHS_orig_026.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav
{},False,{},247,2023-11-29 16:10:51,False,,,RatingTrial,7,7,True,7,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",True,False,,0.0,,5,True,304.0,,,17.876,835.0,855.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
{},False,{},248,2023-11-29 16:10:54,False,,,RatingTrial,35,35,True,35,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_081.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_081.wav""}",True,False,,0.0,,3,True,305.0,,,17.222,855.0,875.0,20.0,0,default,RatingTrial,Info,NHS_orig_081.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_081.wav
{},False,{},249,2023-11-29 16:11:00,False,,,RatingTrial,17,17,True,17,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_062.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav""}",True,False,,0.0,,2,True,306.0,,,16.778,755.0,775.0,20.0,0,default,RatingTrial,Info,NHS_orig_062.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav
{},False,{},250,2023-11-29 16:11:10,False,,,RatingTrial,15,15,True,15,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_074.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav""}",True,False,,0.0,,5,True,309.0,,,20.162,855.0,875.0,20.0,0,default,RatingTrial,Info,NHS_orig_074.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav
{},False,{},251,2023-11-29 16:11:13,False,,,RatingTrial,11,11,True,11,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_075.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav""}",True,False,,0.0,,4,True,311.0,,,19.004,875.0,895.0,20.0,0,default,RatingTrial,Info,NHS_orig_075.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav
{},False,{},252,2023-11-29 16:11:18,False,,,RatingTrial,38,38,True,38,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_086.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav""}",True,False,,0.0,,1,True,313.0,,,16.15,775.0,795.0,20.0,0,default,RatingTrial,Info,NHS_orig_086.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav
{},False,{},253,2023-11-29 16:11:31,False,,,RatingTrial,37,37,True,37,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_051.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav""}",True,False,,0.0,,3,True,338.0,,,60.287,875.0,895.0,20.0,0,default,RatingTrial,Info,NHS_orig_051.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav
,False,{},254,2023-11-29 16:11:33,False,,,RatingTrial,10,10,True,10,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_039.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav""}",True,True,,0.0,112.0,3,False,318.0,0.0,3.0,15.0,895.0,915.0,20.0,0,default,RatingTrial,Info,NHS_orig_039.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav
{},False,{},255,2023-11-29 16:11:35,False,,,RatingTrial,27,27,True,27,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_059.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav""}",True,False,,0.0,,2,True,321.0,,,16.979,795.0,815.0,20.0,0,default,RatingTrial,Info,NHS_orig_059.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav
,False,{},258,2023-11-29 16:11:49,False,,,RatingTrial,45,45,True,45,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_030.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav""}",True,True,,0.0,84.0,3,False,328.0,1.0,3.0,15.678,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_030.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav
{},False,{},260,2023-11-29 16:11:52,False,,,RatingTrial,30,30,True,30,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_054.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_054.wav""}",True,False,,0.0,,4,True,329.0,,,16.622,815.0,835.0,20.0,0,default,RatingTrial,Info,NHS_orig_054.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_054.wav
,False,{},263,2023-11-29 16:12:06,False,,,RatingTrial,18,18,True,18,7,28,audio_experiment,"{""audio_name"": ""NHS_orig_076.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav""}",True,True,,0.0,232.0,4,False,333.0,2.0,3.0,15.765,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_076.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_076.wav
{},False,{},264,2023-11-29 16:12:10,False,,,RatingTrial,45,45,True,45,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_030.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav""}",True,False,,0.0,,4,True,336.0,,,17.599,835.0,855.0,20.0,0,default,RatingTrial,Info,NHS_orig_030.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav
{},False,{},266,2023-11-29 16:12:27,False,,,RatingTrial,24,24,True,24,10,39,audio_experiment,"{""audio_name"": ""NHS_orig_070.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav""}",True,False,,0.0,,1,True,343.0,,,19.155,95.0,115.0,20.0,0,default,RatingTrial,Info,NHS_orig_070.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav
{},False,{},267,2023-11-29 16:12:28,False,,,RatingTrial,24,24,True,24,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_070.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav""}",True,False,,0.0,,4,True,341.0,,,16.82,855.0,875.0,20.0,0,default,RatingTrial,Info,NHS_orig_070.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav
,False,{},268,2023-11-29 16:12:32,False,,,RatingTrial,33,33,True,33,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_109.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav""}",True,True,,0.0,206.0,4,False,344.0,0.0,3.0,19.699,895.0,915.0,20.0,0,default,RatingTrial,Info,NHS_orig_109.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav
{},False,{},269,2023-11-29 16:12:46,False,,,RatingTrial,21,21,True,21,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_077.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav""}",True,False,,0.0,,2,True,347.0,,,16.274,875.0,895.0,20.0,0,default,RatingTrial,Info,NHS_orig_077.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav
{},False,{},270,2023-11-29 16:12:47,False,,,RatingTrial,21,21,True,21,10,39,audio_experiment,"{""audio_name"": ""NHS_orig_077.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav""}",True,False,,0.0,,1,True,350.0,,,16.227,115.0,135.0,20.0,0,default,RatingTrial,Info,NHS_orig_077.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_077.wav
,False,{},271,2023-11-29 16:12:53,False,,,RatingTrial,29,29,True,29,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_071.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav""}",True,True,,0.0,238.0,3,False,352.0,1.0,3.0,15.708,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_071.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav
,False,{},272,2023-11-29 16:13:03,False,,,RatingTrial,9,9,True,9,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,True,,0.0,131.0,4,False,355.0,0.0,3.0,15.032,895.0,915.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},273,2023-11-29 16:13:04,False,,,RatingTrial,31,31,True,31,10,39,audio_experiment,"{""audio_name"": ""NHS_orig_097.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav""}",True,False,,0.0,,1,True,358.0,,,18.954,135.0,155.0,20.0,0,default,RatingTrial,Info,NHS_orig_097.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_097.wav
,False,{},274,2023-11-29 16:13:09,False,,,RatingTrial,44,44,True,44,2,10,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,True,,0.0,228.0,6,False,359.0,2.0,3.0,15.794,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
,False,{},275,2023-11-29 16:13:18,False,,,RatingTrial,36,36,True,36,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_052.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav""}",True,True,,0.0,175.0,3,False,362.0,1.0,3.0,15.124,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_052.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav
{},False,{},276,2023-11-29 16:13:24,False,,,RatingTrial,15,15,True,15,10,39,audio_experiment,"{""audio_name"": ""NHS_orig_074.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav""}",True,False,,0.0,,2,True,366.0,,,18.18,155.0,175.0,20.0,0,default,RatingTrial,Info,NHS_orig_074.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav
,False,{},277,2023-11-29 16:13:34,False,,,RatingTrial,23,23,True,23,8,31,audio_experiment,"{""audio_name"": ""NHS_orig_099.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav""}",True,True,,0.0,240.0,3,False,369.0,2.0,3.0,15.076,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_099.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav
